71850 -408559 43 11 1033 43 12 1123
72841 -409011 44 11 1034 43 11 1033
73375 -408095 44 11 1034 44 12 1124
71995 -408801 44 11 1034 44 11 1034
73101 -408976 44 11 1034 44 11 1034
71938 -408588 44 11 1034 44 11 1034
72878 -408980 44 11 1034 44 11 1034
72786 -409039 44 11 1034 44 11 1034
73135 -408107 44 11 1034 44 11 1034
71666 -407804 43 12 1123 44 12 1124
71789 -407819 43 12 1123 44 11 1034
71891 -407663 43 12 1123 43 12 1123
71862 -407777 43 12 1123 44 12 1124
71808 -407625 43 12 1123 43 11 1033
71753 -407707 43 12 1123 43 12 1123
71809 -407890 43 12 1123 43 11 1033
71684 -407896 43 12 1123 43 11 1033
71750 -407979 43 12 1123 44 11 1034
71763 -407571 43 12 1123 43 12 1123
71834 -407641 43 12 1123 44 11 1034
71866 -407744 43 12 1123 44 12 1124
71882 -407913 43 12 1123 44 12 1124
71670 -407775 43 12 1123 43 12 1123
71926 -407721 43 12 1123 43 12 1123
71914 -407931 43 12 1123 44 12 1124
71710 -407644 43 12 1123 43 11 1033
71665 -407742 43 12 1123 43 12 1123
71817 -407756 43 12 1123 43 12 1123
71842 -407900 43 12 1123 44 12 1124
71714 -407920 43 12 1123 44 12 1124
71740 -407558 43 12 1123 43 12 1123
71842 -407980 43 12 1123 43 12 1123
71885 -407848 43 12 1123 43 12 1123
71731 -407909 43 12 1123 44 11 1034
71705 -407697 43 12 1123 43 11 1033
71664 -407712 43 12 1123 43 12 1123
71703 -407773 43 12 1123 44 12 1124
71778 -407696 43 12 1123 43 12 1123
71695 -407885 43 12 1123 44 12 1124
71731 -407955 43 12 1123 43 12 1123
71763 -407762 43 12 1123 43 12 1123
71711 -407604 43 12 1123 43 12 1123
72174 -407974 44 12 1124 44 12 1124
72408 -407906 44 12 1124 44 12 1124
72224 -407958 44 12 1124 44 11 1034
71957 -407797 44 12 1124 43 11 1033
72051 -407948 44 12 1124 44 12 1124
72110 -407841 44 12 1124 44 12 1124
72122 -407945 44 12 1124 43 11 1033
72533 -407969 44 12 1124 43 12 1123
72638 -408039 44 12 1124 44 12 1124
71947 -407747 44 12 1124 43 12 1123
72275 -407861 44 12 1124 43 12 1123
72697 -408008 44 12 1124 44 11 1034
72169 -407846 44 12 1124 43 12 1123
71964 -407765 44 12 1124 43 12 1123
71988 -407922 44 12 1124 43 12 1123
72067 -407905 44 12 1124 43 12 1123
72106 -407926 44 12 1124 44 12 1124
72461 -408010 44 12 1124 44 11 1034
72643 -408061 44 12 1124 44 11 1034
72397 -407938 44 12 1124 44 11 1034
72057 -407969 44 12 1124 43 11 1033
72178 -407793 44 12 1124 43 12 1123
72137 -407936 44 12 1124 44 11 1034
72497 -408020 44 12 1124 44 12 1124
72619 -407967 44 12 1124 44 11 1034
71950 -407763 44 12 1124 44 12 1124
72327 -407873 44 12 1124 43 11 1033
72266 -408006 44 12 1124 44 12 1124
72067 -407876 44 12 1124 44 12 1124
72075 -407960 44 12 1124 43 12 1123
72391 -408040 44 12 1124 44 12 1124
72225 -408005 44 12 1124 44 11 1034
72056 -407989 44 12 1124 44 11 1034
72277 -407837 44 12 1124 44 12 1124
72087 -407992 44 12 1124 43 12 1123
72106 -407762 44 12 1124 43 12 1123
72463 -407948 44 12 1124 44 11 1034
71998 -407868 44 12 1124 44 12 1124
71936 -407914 44 12 1124 44 11 1034
72179 -407832 44 12 1124 43 12 1123
77428 -406224 46 12 1126 46 12 1126
77324 -406106 46 12 1126 46 12 1126
77378 -406250 46 12 1126 47 13 1217
77417 -406266 46 12 1126 46 12 1126
77131 -406670 46 12 1126 46 12 1126
77404 -406222 46 12 1126 46 12 1126
66272 -399630 41 16 1481 40 16 1480
102403 -364387 59 33 3029 58 33 3028
102566 -364531 59 33 3029 59 33 3029
102492 -364400 59 33 3029 59 34 3119
101578 -297515 58 67 6088 58 67 6088
